Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
779;1;1.550;0.350;-3.591;-0.10;-0.01;0.04;0.11;0.05;3.87;11.61;10.79
780;1;1.550;0.450;-3.606;-0.10;-0.01;0.04;-0.07;0.03;2.95;12.19;10.47
781;1;1.550;0.550;-3.622;-0.09;-0.01;0.04;-0.20;0.04;1.72;13.00;9.94
782;1;1.550;0.650;-3.637;-0.06;-0.01;0.04;-0.23;0.11;0.51;14.05;9.52
783;1;1.550;0.750;-3.652;-0.04;0.00;0.04;-0.24;0.15;-0.51;14.89;9.17
784;1;1.550;0.850;-3.668;-0.02;0.01;0.04;-0.26;0.16;-1.41;15.39;8.75
785;1;1.550;0.950;-3.683;0.01;0.02;0.03;-0.29;0.16;-2.28;15.73;8.28
786;1;1.550;1.050;-3.698;0.03;0.04;0.03;-0.29;0.17;-3.08;16.05;7.85
787;1;1.550;1.150;-3.714;0.06;0.05;0.03;-0.28;0.18;-3.76;16.27;7.49
788;1;1.550;1.250;-3.729;0.08;0.07;0.02;-0.27;0.18;-4.35;16.36;7.16
789;1;1.550;1.350;-3.744;0.10;0.08;0.02;-0.25;0.18;-4.88;16.32;6.85
790;1;1.550;1.450;-3.760;0.12;0.10;0.01;-0.23;0.18;-5.33;16.20;6.59
791;1;1.550;1.550;-3.775;0.13;0.12;0.01;-0.21;0.17;-5.71;16.01;6.40
792;1;1.550;1.650;-3.790;0.15;0.13;0.01;-0.18;0.17;-6.02;15.75;6.26
793;1;1.550;1.750;-3.805;0.16;0.15;0.00;-0.15;0.16;-6.29;15.41;6.17
794;1;1.550;1.850;-3.821;0.16;0.16;0.00;-0.12;0.15;-6.52;15.01;6.13
795;1;1.550;1.950;-3.836;0.17;0.18;0.00;-0.10;0.13;-6.73;14.54;6.12
796;1;1.650;0.050;-3.570;-0.06;0.00;0.02;-0.03;-0.32;9.78;7.60;9.92
797;1;1.650;0.150;-3.585;-0.08;0.00;0.02;0.10;-0.23;5.41;8.36;9.51
798;1;1.650;0.250;-3.599;-0.10;0.00;0.03;0.15;-0.11;4.63;10.66;9.76
799;1;1.650;0.350;-3.614;-0.11;0.00;0.04;0.07;0.03;3.68;11.84;9.65
800;1;1.650;0.450;-3.629;-0.11;-0.01;0.04;-0.09;0.06;2.49;12.11;9.14
801;1;1.650;0.550;-3.643;-0.09;-0.01;0.04;-0.19;0.06;1.25;12.64;8.62
802;1;1.650;0.650;-3.658;-0.07;0.00;0.04;-0.21;0.09;0.21;13.69;8.32
803;1;1.650;0.750;-3.673;-0.05;0.01;0.04;-0.23;0.13;-0.70;14.63;8.05
804;1;1.650;0.850;-3.687;-0.03;0.02;0.04;-0.26;0.15;-1.58;15.14;7.66
805;1;1.650;0.950;-3.702;-0.01;0.03;0.03;-0.29;0.16;-2.42;15.44;7.23
806;1;1.650;1.050;-3.717;0.02;0.05;0.03;-0.29;0.16;-3.16;15.72;6.87
807;1;1.650;1.150;-3.731;0.04;0.06;0.03;-0.29;0.17;-3.80;16.00;6.57
808;1;1.650;1.250;-3.746;0.07;0.08;0.02;-0.28;0.17;-4.37;16.13;6.29
809;1;1.650;1.350;-3.761;0.09;0.09;0.02;-0.26;0.17;-4.88;16.13;6.03
810;1;1.650;1.450;-3.775;0.11;0.11;0.01;-0.24;0.17;-5.33;16.05;5.82
811;1;1.650;1.550;-3.790;0.12;0.12;0.01;-0.22;0.16;-5.70;15.91;5.67
812;1;1.650;1.650;-3.805;0.14;0.14;0.00;-0.19;0.16;-6.03;15.71;5.58
813;1;1.650;1.750;-3.820;0.15;0.15;0.00;-0.17;0.15;-6.32;15.44;5.53
814;1;1.650;1.850;-3.834;0.16;0.17;0.00;-0.14;0.14;-6.59;15.10;5.53
815;1;1.650;1.950;-3.849;0.16;0.18;0.00;-0.11;0.12;-6.84;14.71;5.56
816;1;1.750;0.050;-3.595;-0.05;0.00;0.02;-0.07;-0.37;8.61;7.49;8.86
817;1;1.750;0.150;-3.609;-0.08;-0.01;0.02;0.17;-0.17;4.66;8.14;8.39
818;1;1.750;0.250;-3.623;-0.11;0.00;0.03;0.11;-0.13;4.34;10.49;8.84
819;1;1.750;0.350;-3.637;-0.12;0.00;0.03;0.01;-0.02;3.36;11.83;8.61
820;1;1.750;0.450;-3.651;-0.11;0.00;0.04;-0.10;0.06;1.98;12.04;7.92
821;1;1.750;0.550;-3.665;-0.10;0.00;0.04;-0.17;0.08;0.78;12.37;7.40
822;1;1.750;0.650;-3.679;-0.08;0.00;0.04;-0.20;0.09;-0.09;13.33;7.20
823;1;1.750;0.750;-3.693;-0.06;0.02;0.04;-0.23;0.12;-0.88;14.31;6.99
824;1;1.750;0.850;-3.707;-0.04;0.03;0.03;-0.26;0.14;-1.72;14.87;6.63
825;1;1.750;0.950;-3.721;-0.02;0.04;0.03;-0.28;0.15;-2.54;15.16;6.22
826;1;1.750;1.050;-3.735;0.01;0.05;0.03;-0.29;0.16;-3.23;15.44;5.90
827;1;1.750;1.150;-3.749;0.03;0.07;0.02;-0.29;0.16;-3.82;15.72;5.65
828;1;1.750;1.250;-3.763;0.05;0.08;0.02;-0.28;0.16;-4.37;15.92;5.41
829;1;1.750;1.350;-3.777;0.08;0.10;0.01;-0.27;0.16;-4.88;15.95;5.19
830;1;1.750;1.450;-3.791;0.09;0.11;0.01;-0.25;0.16;-5.32;15.91;5.03
831;1;1.750;1.550;-3.805;0.11;0.13;0.01;-0.23;0.16;-5.69;15.81;4.91
832;1;1.750;1.650;-3.820;0.13;0.14;0.00;-0.21;0.15;-6.03;15.67;4.85
833;1;1.750;1.750;-3.834;0.14;0.16;0.00;-0.18;0.14;-6.34;15.47;4.84
834;1;1.750;1.850;-3.848;0.15;0.17;-0.01;-0.15;0.13;-6.61;15.18;4.86
835;1;1.750;1.950;-3.862;0.15;0.19;-0.01;-0.13;0.12;-6.86;14.84;4.92
836;1;1.850;0.050;-3.619;-0.06;-0.01;0.02;-0.06;-0.36;7.82;7.15;8.00
837;1;1.850;0.150;-3.633;-0.09;-0.01;0.02;0.20;-0.12;4.10;7.88;7.60
838;1;1.850;0.250;-3.646;-0.11;0.00;0.02;0.06;-0.11;3.83;10.06;7.98
839;1;1.850;0.350;-3.660;-0.12;0.00;0.03;-0.04;-0.04;2.81;11.51;7.62
840;1;1.850;0.450;-3.673;-0.11;0.00;0.03;-0.10;0.05;1.43;11.87;6.85
841;1;1.850;0.550;-3.686;-0.10;0.00;0.03;-0.14;0.09;0.36;12.15;6.35
842;1;1.850;0.650;-3.700;-0.09;0.01;0.03;-0.19;0.09;-0.36;12.97;6.17
843;1;1.850;0.750;-3.713;-0.07;0.02;0.03;-0.23;0.10;-1.07;13.93;5.99
844;1;1.850;0.850;-3.727;-0.05;0.04;0.03;-0.26;0.13;-1.87;14.55;5.64
845;1;1.850;0.950;-3.740;-0.03;0.05;0.03;-0.28;0.14;-2.64;14.88;5.26
846;1;1.850;1.050;-3.754;0.00;0.06;0.02;-0.29;0.15;-3.28;15.15;4.97
847;1;1.850;1.150;-3.767;0.02;0.07;0.02;-0.29;0.15;-3.82;15.43;4.74
848;1;1.850;1.250;-3.780;0.04;0.09;0.02;-0.29;0.15;-4.36;15.67;4.53
849;1;1.850;1.350;-3.794;0.06;0.10;0.01;-0.28;0.15;-4.87;15.78;4.36
850;1;1.850;1.450;-3.807;0.08;0.12;0.01;-0.26;0.15;-5.30;15.77;4.23
851;1;1.850;1.550;-3.821;0.10;0.13;0.00;-0.24;0.15;-5.67;15.70;4.13
852;1;1.850;1.650;-3.834;0.12;0.15;0.00;-0.22;0.14;-6.03;15.61;4.09
853;1;1.850;1.750;-3.848;0.13;0.16;0.00;-0.19;0.13;-6.35;15.47;4.11
854;1;1.850;1.850;-3.861;0.14;0.18;-0.01;-0.17;0.12;-6.63;15.24;4.16
855;1;1.850;1.950;-3.875;0.15;0.19;-0.01;-0.14;0.11;-6.89;14.94;4.25
856;1;1.950;0.050;-3.644;-0.05;-0.01;0.02;-0.02;-0.28;7.25;6.78;7.24
857;1;1.950;0.150;-3.657;-0.09;0.00;0.01;0.26;-0.08;3.59;7.70;6.93
858;1;1.950;0.250;-3.670;-0.12;0.00;0.01;0.04;-0.12;3.26;9.40;7.16
859;1;1.950;0.350;-3.682;-0.13;0.01;0.02;-0.11;-0.04;2.19;10.84;6.71
860;1;1.950;0.450;-3.695;-0.11;0.00;0.02;-0.12;0.06;0.91;11.50;5.96
861;1;1.950;0.550;-3.708;-0.10;0.01;0.03;-0.11;0.10;0.00;11.91;5.48
862;1;1.950;0.650;-3.721;-0.09;0.02;0.02;-0.16;0.08;-0.60;12.59;5.28
863;1;1.950;0.750;-3.734;-0.08;0.03;0.02;-0.23;0.08;-1.25;13.44;5.07
864;1;1.950;0.850;-3.746;-0.06;0.04;0.02;-0.27;0.12;-2.00;14.11;4.72
865;1;1.950;0.950;-3.759;-0.04;0.05;0.02;-0.28;0.14;-2.72;14.54;4.37
866;1;1.950;1.050;-3.772;-0.01;0.06;0.02;-0.27;0.14;-3.31;14.85;4.10
867;1;1.950;1.150;-3.785;0.01;0.08;0.02;-0.28;0.13;-3.83;15.13;3.89
868;1;1.950;1.250;-3.798;0.03;0.09;0.01;-0.30;0.13;-4.36;15.35;3.67
869;1;1.950;1.350;-3.810;0.05;0.11;0.01;-0.28;0.15;-4.85;15.56;3.53
870;1;1.950;1.450;-3.823;0.07;0.12;0.00;-0.26;0.14;-5.27;15.62;3.43
871;1;1.950;1.550;-3.836;0.09;0.14;0.00;-0.25;0.13;-5.65;15.57;3.36
872;1;1.950;1.650;-3.849;0.11;0.15;0.00;-0.23;0.13;-6.03;15.49;3.32
873;1;1.950;1.750;-3.862;0.12;0.17;-0.01;-0.21;0.13;-6.36;15.43;3.37
874;1;1.950;1.850;-3.875;0.13;0.18;-0.01;-0.18;0.11;-6.66;15.26;3.45
875;1;1.950;1.950;-3.887;0.14;0.19;-0.01;-0.16;0.10;-6.97;15.00;3.56
876;1;0.200;2.200;-3.723;0.05;-0.02;-0.04;0.37;0.34;-1.87;15.77;0.87
877;1;0.200;2.600;-3.818;0.08;0.06;-0.01;0.14;0.38;-4.41;11.38;2.14
878;1;0.200;3.000;-3.912;0.16;0.14;0.00;-0.14;0.26;-11.79;7.14;2.41
879;1;0.200;3.400;-4.008;0.22;0.15;0.00;-0.33;-0.04;-26.92;3.05;1.82
880;1;0.200;3.800;-4.102;0.24;0.05;-0.02;-0.23;-0.22;-49.48;0.33;1.08
881;1;0.600;2.200;-3.767;0.13;0.08;-0.01;0.23;0.25;-5.02;13.91;5.52
882;1;0.600;2.600;-3.852;0.12;0.14;0.01;0.15;0.19;-6.97;9.22;5.61
883;1;0.600;3.000;-3.938;0.13;0.16;0.03;0.03;0.06;-13.27;5.15;4.89
884;1;0.600;3.400;-4.023;0.15;0.12;0.03;-0.08;-0.11;-25.77;1.93;3.11
885;1;0.600;3.800;-4.108;0.16;0.03;0.02;-0.12;-0.14;-44.24;0.20;1.03
886;1;1.000;2.200;-3.813;0.17;0.15;0.00;0.10;0.17;-6.47;12.81;7.34
887;1;1.000;2.600;-3.888;0.15;0.19;0.02;0.11;0.08;-8.24;9.06;6.86
888;1;1.000;3.000;-3.963;0.13;0.18;0.04;0.07;-0.05;-13.32;5.31;5.53
889;1;1.000;3.400;-4.037;0.13;0.12;0.04;0.01;-0.17;-23.38;2.10;3.24
890;1;1.000;3.800;-4.113;0.13;0.03;0.04;-0.04;-0.14;-38.55;0.24;0.82
891;1;1.400;2.200;-3.858;0.18;0.20;0.00;0.00;0.12;-7.11;12.92;6.81
892;1;1.400;2.600;-3.922;0.16;0.22;0.01;0.06;0.01;-8.72;9.79;6.49
893;1;1.400;3.000;-3.987;0.14;0.19;0.03;0.07;-0.12;-12.76;6.12;5.37
894;1;1.400;3.400;-4.052;0.13;0.12;0.05;0.04;-0.21;-20.53;2.56;3.19
895;1;1.400;3.800;-4.117;0.12;0.02;0.04;-0.01;-0.14;-32.87;0.31;0.76
896;1;1.800;2.200;-3.902;0.16;0.21;-0.01;-0.07;0.08;-7.55;13.69;4.89
897;1;1.800;2.600;-3.957;0.16;0.23;0.00;0.01;-0.02;-9.19;11.02;5.22
898;1;1.800;3.000;-4.012;0.14;0.20;0.02;0.06;-0.15;-12.18;7.28;4.80
899;1;1.800;3.400;-4.068;0.12;0.12;0.04;0.04;-0.22;-17.63;3.21;3.17
900;1;1.800;3.800;-4.122;0.11;0.02;0.05;-0.01;-0.14;-27.18;0.41;0.84
901;1;2.200;0.200;-3.723;-0.09;0.00;0.00;0.13;0.03;1.81;7.38;5.40
902;1;2.200;0.600;-3.767;-0.10;0.02;0.01;-0.12;0.06;-0.99;11.13;3.66
903;1;2.200;1.000;-3.813;-0.04;0.06;0.01;-0.26;0.10;-3.25;13.57;2.41
904;1;2.200;1.400;-3.858;0.04;0.12;-0.01;-0.28;0.12;-5.11;14.78;1.69
905;1;2.200;1.800;-3.902;0.10;0.17;-0.02;-0.22;0.10;-6.68;14.99;1.70
906;1;2.200;2.200;-3.948;0.14;0.21;-0.03;-0.13;0.04;-8.23;14.22;2.35
907;1;2.200;2.600;-3.993;0.15;0.23;-0.02;-0.03;-0.05;-9.88;12.16;3.32
908;1;2.200;3.000;-4.037;0.13;0.20;0.01;0.03;-0.16;-11.81;8.57;3.87
909;1;2.200;3.400;-4.082;0.10;0.12;0.04;0.03;-0.23;-14.92;4.08;3.17
910;1;2.200;3.800;-4.128;0.09;0.03;0.05;-0.03;-0.14;-21.37;0.56;1.06
911;1;2.600;0.200;-3.818;-0.04;0.02;-0.02;0.28;0.08;-1.59;4.87;3.88
912;1;2.600;0.600;-3.852;-0.10;0.03;-0.02;-0.04;0.05;-3.30;8.18;2.15
913;1;2.600;1.000;-3.888;-0.07;0.06;-0.03;-0.23;0.05;-4.70;10.71;0.62
914;1;2.600;1.400;-3.922;0.01;0.11;-0.03;-0.28;0.05;-6.04;12.37;-0.43
915;1;2.600;1.800;-3.957;0.08;0.15;-0.04;-0.25;0.03;-7.53;13.32;-0.80
916;1;2.600;2.200;-3.993;0.12;0.19;-0.05;-0.17;-0.01;-9.18;13.47;-0.33
917;1;2.600;2.600;-4.028;0.13;0.21;-0.04;-0.07;-0.09;-10.66;12.36;0.92
918;1;2.600;3.000;-4.063;0.10;0.19;-0.01;0.01;-0.18;-11.67;9.49;2.42
919;1;2.600;3.400;-4.097;0.08;0.11;0.03;0.01;-0.24;-12.53;4.97;2.98
920;1;2.600;3.800;-4.133;0.06;0.03;0.04;-0.05;-0.14;-15.42;0.75;1.39
921;1;3.000;0.200;-3.912;0.03;0.03;-0.04;0.45;0.07;-8.08;2.52;3.81
922;1;3.000;0.600;-3.938;-0.07;0.02;-0.05;0.06;0.02;-8.76;4.90;2.30
923;1;3.000;1.000;-3.963;-0.07;0.04;-0.05;-0.16;0.00;-9.05;7.03;0.62
924;1;3.000;1.400;-3.987;-0.01;0.07;-0.06;-0.25;-0.02;-9.37;8.66;-0.97
925;1;3.000;1.800;-4.012;0.06;0.11;-0.07;-0.25;-0.04;-9.97;9.87;-2.08
926;1;3.000;2.200;-4.037;0.10;0.15;-0.08;-0.18;-0.08;-10.75;10.66;-2.33
927;1;3.000;2.600;-4.063;0.10;0.17;-0.07;-0.09;-0.13;-11.44;10.66;-1.49
928;1;3.000;3.000;-4.088;0.07;0.16;-0.04;-0.01;-0.20;-11.51;9.16;0.36
929;1;3.000;3.400;-4.113;0.04;0.10;0.01;0.00;-0.24;-10.44;5.51;2.18
930;1;3.000;3.800;-4.137;0.02;0.02;0.03;-0.07;-0.13;-9.56;0.97;1.63
931;1;3.400;0.200;-4.008;0.09;0.03;-0.03;0.53;0.00;-19.72;1.17;4.16
932;1;3.400;0.600;-4.023;-0.03;0.00;-0.05;0.14;0.02;-19.45;2.40;3.31
933;1;3.400;1.000;-4.037;-0.05;0.00;-0.07;-0.08;0.00;-18.60;3.59;1.81
934;1;3.400;1.400;-4.052;0.00;0.02;-0.09;-0.19;-0.03;-17.44;4.55;0.04
935;1;3.400;1.800;-4.068;0.05;0.05;-0.10;-0.21;-0.07;-16.05;5.37;-1.55
936;1;3.400;2.200;-4.082;0.09;0.07;-0.10;-0.15;-0.11;-14.49;6.14;-2.58
937;1;3.400;2.600;-4.097;0.10;0.09;-0.09;-0.06;-0.15;-12.82;6.68;-2.73
938;1;3.400;3.000;-4.113;0.06;0.09;-0.07;0.02;-0.20;-10.94;6.57;-1.68
939;1;3.400;3.400;-4.128;0.00;0.07;-0.02;0.03;-0.21;-8.29;4.85;0.49
940;1;3.400;3.800;-4.142;-0.02;0.02;0.02;-0.05;-0.11;-4.44;1.07;1.44
941;1;3.800;0.200;-4.102;0.14;0.00;-0.02;0.38;0.05;-36.20;1.25;2.92
942;1;3.800;0.600;-4.108;0.02;-0.02;-0.06;0.16;0.13;-36.49;1.42;2.65
943;1;3.800;1.000;-4.113;-0.01;-0.02;-0.08;-0.03;0.12;-35.73;1.63;1.89
944;1;3.800;1.400;-4.117;0.02;-0.01;-0.09;-0.12;0.09;-33.40;1.80;0.91
945;1;3.800;1.800;-4.122;0.08;-0.01;-0.09;-0.13;0.05;-29.41;1.94;-0.05
946;1;3.800;2.200;-4.128;0.12;0.00;-0.09;-0.08;0.00;-24.00;2.10;-0.85
947;1;3.800;2.600;-4.133;0.12;0.01;-0.09;0.01;-0.03;-17.67;2.27;-1.40
948;1;3.800;3.000;-4.137;0.08;0.02;-0.07;0.09;-0.06;-11.19;2.42;-1.52
949;1;3.800;3.400;-4.142;0.01;0.02;-0.05;0.11;-0.07;-5.53;2.36;-0.89
950;1;3.800;3.800;-4.148;-0.03;0.01;0.00;0.03;-0.01;-0.96;1.07;0.71
951;1;-0.050;-0.050;-3.175;9.95;13.74;18.16;-16.88;61.34;47.68;128.71;-58.06
952;1;-0.050;-0.150;-3.200;2.43;-0.13;7.48;-29.61;-8.14;86.02;45.24;-48.29
953;1;-0.050;-0.250;-3.224;0.58;-0.86;4.37;-15.05;-19.39;56.18;20.68;-37.74
954;1;-0.050;-0.350;-3.249;-0.31;-0.99;2.65;-5.04;-16.02;42.64;8.40;-33.76
955;1;-0.050;-0.450;-3.274;-0.64;-0.94;1.74;1.18;-11.92;34.28;1.80;-30.94
956;1;-0.050;-0.550;-3.298;-0.65;-0.79;1.23;4.37;-8.83;28.28;-1.52;-28.34
957;1;-0.050;-0.650;-3.323;-0.57;-0.60;0.89;5.61;-6.61;23.98;-3.10;-25.82
958;1;-0.050;-0.750;-3.348;-0.46;-0.43;0.65;5.62;-5.00;20.93;-3.71;-23.46
959;1;-0.050;-0.850;-3.372;-0.36;-0.27;0.46;4.94;-3.75;18.61;-3.62;-21.32
960;1;-0.050;-0.950;-3.397;-0.28;-0.15;0.32;3.97;-2.72;16.72;-2.96;-19.39
961;1;-0.050;-1.050;-3.422;-0.21;-0.07;0.21;2.97;-1.89;15.07;-1.89;-17.58
962;1;-0.050;-1.150;-3.446;-0.16;-0.01;0.14;2.09;-1.31;13.51;-0.64;-15.84
963;1;-0.050;-1.250;-3.471;-0.12;0.03;0.10;1.45;-0.87;11.97;0.42;-14.24
964;1;-0.050;-1.350;-3.496;-0.09;0.05;0.07;1.04;-0.49;10.53;1.06;-12.87
965;1;-0.050;-1.450;-3.520;-0.07;0.06;0.05;0.73;-0.12;9.22;1.50;-11.68
966;1;-0.050;-1.550;-3.545;-0.05;0.04;0.03;0.45;0.18;7.92;2.08;-10.47
967;1;-0.050;-1.650;-3.570;-0.04;0.04;0.02;0.31;0.38;6.66;2.64;-9.30
968;1;-0.050;-1.750;-3.595;-0.03;0.03;0.02;0.30;0.51;5.59;2.82;-8.38
969;1;-0.050;-1.850;-3.619;-0.03;0.03;0.03;0.36;0.57;4.77;2.64;-7.72
970;1;-0.050;-1.950;-3.644;-0.02;0.03;0.03;0.44;0.52;4.11;2.35;-7.13
971;1;-0.150;-0.050;-3.200;11.83;11.63;7.16;25.10;76.91;25.39;154.56;6.62
972;1;-0.150;-0.150;-3.224;6.81;4.02;4.20;-24.99;24.68;46.43;87.62;-28.77
973;1;-0.150;-0.250;-3.248;3.25;1.09;3.15;-20.95;2.52;43.54;50.33;-38.12
974;1;-0.150;-0.350;-3.272;1.02;0.27;2.23;-11.23;-3.19;36.47;29.41;-38.01
975;1;-0.150;-0.450;-3.296;0.00;0.00;1.50;-4.92;-3.79;30.09;17.65;-35.76
976;1;-0.150;-0.550;-3.320;-0.38;-0.08;1.00;-1.55;-2.93;24.94;11.18;-32.88
977;1;-0.150;-0.650;-3.344;-0.49;-0.07;0.67;0.11;-1.97;21.08;7.61;-29.85
978;1;-0.150;-0.750;-3.368;-0.47;-0.04;0.45;0.69;-1.31;18.21;5.56;-26.91
979;1;-0.150;-0.850;-3.392;-0.39;0.00;0.29;0.71;-0.89;15.94;4.34;-24.15
980;1;-0.150;-0.950;-3.416;-0.31;0.03;0.19;0.53;-0.61;14.01;3.72;-21.61
981;1;-0.150;-1.050;-3.440;-0.23;0.04;0.12;0.33;-0.42;12.28;3.68;-19.25
982;1;-0.150;-1.150;-3.464;-0.17;0.05;0.08;0.21;-0.25;10.67;4.15;-17.11
983;1;-0.150;-1.250;-3.488;-0.14;0.06;0.07;0.23;-0.12;9.17;4.83;-15.21
984;1;-0.150;-1.350;-3.512;-0.12;0.07;0.06;0.24;-0.08;7.82;5.27;-13.57
985;1;-0.150;-1.450;-3.536;-0.10;0.07;0.05;0.12;-0.09;6.64;5.29;-12.09
986;1;-0.150;-1.550;-3.560;-0.08;0.06;0.03;-0.02;0.02;5.59;5.17;-10.65
987;1;-0.150;-1.650;-3.585;-0.06;0.03;0.02;0.02;0.17;4.68;5.15;-9.29
988;1;-0.150;-1.750;-3.609;-0.06;0.02;0.02;0.18;0.23;3.92;5.14;-8.24
989;1;-0.150;-1.850;-3.633;-0.07;0.02;0.03;0.29;0.24;3.31;5.02;-7.55
990;1;-0.150;-1.950;-3.657;-0.07;0.02;0.03;0.38;0.24;2.74;4.93;-7.01
991;1;-0.250;-0.050;-3.224;9.37;8.09;4.24;20.90;48.29;43.48;125.16;12.87
992;1;-0.250;-0.150;-3.248;6.91;4.20;3.18;-6.56;25.38;39.91;92.92;-15.17
993;1;-0.250;-0.250;-3.271;3.96;1.75;2.32;-11.68;9.73;33.55;62.58;-29.07
994;1;-0.250;-0.350;-3.295;1.90;0.75;1.69;-8.51;2.94;28.28;42.50;-34.13
995;1;-0.250;-0.450;-3.318;0.75;0.34;1.18;-4.95;0.36;24.00;29.45;-34.56
996;1;-0.250;-0.550;-3.341;0.15;0.15;0.77;-2.46;-0.45;20.50;21.06;-32.95
997;1;-0.250;-0.650;-3.365;-0.11;0.07;0.47;-1.05;-0.50;17.60;15.85;-30.44
998;1;-0.250;-0.750;-3.388;-0.19;0.05;0.29;-0.40;-0.39;15.29;12.63;-27.67
999;1;-0.250;-0.850;-3.412;-0.20;0.05;0.18;-0.15;-0.32;13.43;10.53;-24.98
1000;1;-0.250;-0.950;-3.435;-0.17;0.05;0.11;-0.08;-0.27;11.88;9.14;-22.48
1001;1;-0.250;-1.050;-3.459;-0.14;0.05;0.07;-0.09;-0.22;10.52;8.30;-20.17
1002;1;-0.250;-1.150;-3.482;-0.12;0.05;0.05;-0.11;-0.15;9.22;7.88;-18.00
1003;1;-0.250;-1.250;-3.505;-0.11;0.04;0.04;-0.05;-0.12;7.80;7.80;-15.98
1004;1;-0.250;-1.350;-3.529;-0.10;0.05;0.03;0.08;-0.09;6.29;7.95;-14.17
1005;1;-0.250;-1.450;-3.552;-0.09;0.05;0.03;0.18;0.01;5.07;8.22;-12.63
1006;1;-0.250;-1.550;-3.576;-0.09;0.05;0.02;0.16;0.18;4.49;8.42;-11.34
1007;1;-0.250;-1.650;-3.599;-0.10;0.05;0.03;0.09;0.26;4.31;8.49;-10.26
1008;1;-0.250;-1.750;-3.623;-0.11;0.04;0.03;0.06;0.23;4.00;8.39;-9.34
1009;1;-0.250;-1.850;-3.646;-0.12;0.03;0.03;0.09;0.17;3.45;8.08;-8.55
1010;1;-0.250;-1.950;-3.670;-0.12;0.02;0.04;0.08;0.14;2.83;7.52;-7.85
1011;1;-0.350;-0.050;-3.249;6.91;5.82;3.30;19.81;31.13;45.43;113.16;15.97
1012;1;-0.350;-0.150;-3.272;5.71;3.30;2.58;3.24;18.97;37.94;89.60;-8.26
1013;1;-0.350;-0.250;-3.295;3.69;1.61;1.83;-3.45;9.46;28.38;66.17;-22.00
1014;1;-0.350;-0.350;-3.317;2.14;0.77;1.29;-4.13;4.36;22.46;48.77;-28.83
1015;1;-0.350;-0.450;-3.340;1.12;0.38;0.88;-2.95;1.93;18.45;36.53;-31.10
1016;1;-0.350;-0.550;-3.363;0.50;0.19;0.56;-1.77;0.71;15.67;27.94;-30.79
1017;1;-0.350;-0.650;-3.386;0.17;0.10;0.33;-0.99;0.16;13.65;22.04;-29.16
1018;1;-0.350;-0.750;-3.409;0.01;0.06;0.19;-0.56;-0.03;12.05;18.06;-26.95
1019;1;-0.350;-0.850;-3.431;-0.05;0.05;0.11;-0.34;-0.10;10.70;15.38;-24.65
1020;1;-0.350;-0.950;-3.454;-0.07;0.04;0.06;-0.25;-0.12;9.51;13.52;-22.42
1021;1;-0.350;-1.050;-3.477;-0.08;0.04;0.04;-0.22;-0.11;8.40;12.23;-20.28
1022;1;-0.350;-1.150;-3.500;-0.08;0.04;0.03;-0.20;-0.10;7.27;11.34;-18.22
1023;1;-0.350;-1.250;-3.523;-0.08;0.04;0.02;-0.16;-0.06;6.13;10.79;-16.31
1024;1;-0.350;-1.350;-3.545;-0.08;0.03;0.01;-0.07;0.02;5.11;10.53;-14.65
1025;1;-0.350;-1.450;-3.568;-0.09;0.03;0.01;0.06;0.13;4.40;10.55;-13.25
1026;1;-0.350;-1.550;-3.591;-0.11;0.04;0.01;0.15;0.17;4.03;10.72;-12.01
1027;1;-0.350;-1.650;-3.614;-0.12;0.04;0.02;0.11;0.16;3.83;10.88;-10.86
1028;1;-0.350;-1.750;-3.637;-0.13;0.04;0.02;0.03;0.12;3.47;10.85;-9.81
1029;1;-0.350;-1.850;-3.660;-0.14;0.03;0.03;-0.02;0.08;2.88;10.54;-8.84
1030;1;-0.350;-1.950;-3.682;-0.14;0.03;0.03;-0.07;0.01;2.17;9.88;-7.99
1031;1;-0.450;-0.050;-3.274;4.89;4.22;2.88;19.09;21.29;43.58;105.48;18.13
1032;1;-0.450;-0.150;-3.296;4.32;2.39;2.12;7.10;13.30;35.35;85.45;-3.98
1033;1;-0.450;-0.250;-3.318;3.12;1.26;1.48;1.06;7.58;24.64;66.74;-16.94
1034;1;-0.450;-0.350;-3.340;1.98;0.63;0.99;-0.82;4.04;18.14;51.80;-24.20
1035;1;-0.450;-0.450;-3.362;1.15;0.32;0.64;-1.05;2.16;14.07;40.66;-27.33
1036;1;-0.450;-0.550;-3.385;0.62;0.17;0.40;-0.87;1.10;11.58;32.51;-27.92
1037;1;-0.450;-0.650;-3.407;0.29;0.09;0.23;-0.66;0.48;10.08;26.57;-27.04
1038;1;-0.450;-0.750;-3.429;0.12;0.06;0.13;-0.48;0.16;9.04;22.25;-25.46
1039;1;-0.450;-0.850;-3.451;0.03;0.04;0.07;-0.37;0.01;8.13;19.13;-23.61
1040;1;-0.450;-0.950;-3.473;-0.01;0.04;0.04;-0.30;-0.05;7.21;16.88;-21.73
1041;1;-0.450;-1.050;-3.495;-0.03;0.03;0.02;-0.26;-0.06;6.29;15.33;-19.88
1042;1;-0.450;-1.150;-3.518;-0.04;0.03;0.01;-0.22;-0.03;5.43;14.29;-18.11
