Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
777;1;1.550;0.150;-3.560;-0.07;-0.05;0.08;-0.17;-0.27;3.93;19.93;7.86
778;1;1.550;0.250;-3.576;-0.06;-0.05;0.08;-0.06;0.16;2.10;20.97;6.55
779;1;1.550;0.350;-3.591;-0.05;-0.04;0.08;-0.06;0.27;0.96;20.40;5.35
780;1;1.550;0.450;-3.606;-0.04;-0.02;0.08;-0.14;0.14;-0.13;19.59;4.17
781;1;1.550;0.550;-3.622;-0.03;-0.01;0.07;-0.20;0.09;-1.26;19.33;3.15
782;1;1.550;0.650;-3.637;-0.02;0.00;0.07;-0.19;0.15;-2.18;19.37;2.40
783;1;1.550;0.750;-3.652;0.00;0.01;0.07;-0.17;0.20;-2.88;19.22;1.79
784;1;1.550;0.850;-3.668;0.01;0.03;0.06;-0.16;0.20;-3.48;18.87;1.26
785;1;1.550;0.950;-3.683;0.02;0.04;0.05;-0.16;0.18;-3.99;18.53;0.81
786;1;1.550;1.050;-3.698;0.04;0.06;0.05;-0.16;0.17;-4.42;18.27;0.49
787;1;1.550;1.150;-3.714;0.05;0.07;0.04;-0.14;0.17;-4.74;18.01;0.28
788;1;1.550;1.250;-3.729;0.06;0.08;0.04;-0.12;0.16;-5.01;17.71;0.13
789;1;1.550;1.350;-3.744;0.07;0.09;0.04;-0.10;0.14;-5.23;17.38;0.04
790;1;1.550;1.450;-3.760;0.08;0.10;0.03;-0.08;0.13;-5.41;17.04;0.02
791;1;1.550;1.550;-3.775;0.08;0.11;0.03;-0.06;0.11;-5.55;16.70;0.06
792;1;1.550;1.650;-3.790;0.09;0.12;0.03;-0.04;0.10;-5.66;16.32;0.15
793;1;1.550;1.750;-3.805;0.09;0.12;0.03;-0.02;0.08;-5.74;15.91;0.28
794;1;1.550;1.850;-3.821;0.09;0.13;0.03;0.00;0.06;-5.80;15.47;0.44
795;1;1.550;1.950;-3.836;0.09;0.13;0.03;0.02;0.04;-5.86;15.01;0.62
796;1;1.650;0.050;-3.570;-0.08;-0.03;0.05;-0.24;-0.11;6.15;17.77;8.26
797;1;1.650;0.150;-3.585;-0.07;-0.04;0.06;-0.06;-0.17;3.11;18.00;6.67
798;1;1.650;0.250;-3.599;-0.06;-0.04;0.08;0.03;0.08;1.93;20.07;5.80
799;1;1.650;0.350;-3.614;-0.06;-0.02;0.08;-0.09;0.20;0.90;19.93;4.62
800;1;1.650;0.450;-3.629;-0.05;-0.01;0.07;-0.21;0.14;-0.24;18.86;3.36
801;1;1.650;0.550;-3.643;-0.04;0.00;0.06;-0.23;0.09;-1.30;18.44;2.38
802;1;1.650;0.650;-3.658;-0.02;0.01;0.06;-0.19;0.13;-2.11;18.64;1.74
803;1;1.650;0.750;-3.673;-0.01;0.03;0.06;-0.17;0.17;-2.74;18.70;1.20
804;1;1.650;0.850;-3.687;0.01;0.04;0.06;-0.18;0.17;-3.30;18.44;0.68
805;1;1.650;0.950;-3.702;0.02;0.05;0.05;-0.18;0.16;-3.77;18.11;0.25
806;1;1.650;1.050;-3.717;0.03;0.07;0.05;-0.17;0.15;-4.16;17.88;-0.04
807;1;1.650;1.150;-3.731;0.04;0.08;0.04;-0.15;0.15;-4.48;17.71;-0.23
808;1;1.650;1.250;-3.746;0.05;0.09;0.04;-0.13;0.14;-4.74;17.48;-0.37
809;1;1.650;1.350;-3.761;0.06;0.10;0.04;-0.12;0.13;-4.97;17.21;-0.44
810;1;1.650;1.450;-3.775;0.07;0.11;0.03;-0.10;0.11;-5.15;16.92;-0.45
811;1;1.650;1.550;-3.790;0.08;0.12;0.03;-0.08;0.10;-5.30;16.64;-0.40
812;1;1.650;1.650;-3.805;0.08;0.12;0.03;-0.05;0.09;-5.43;16.34;-0.29
813;1;1.650;1.750;-3.820;0.09;0.13;0.03;-0.03;0.07;-5.53;16.00;-0.15
814;1;1.650;1.850;-3.834;0.09;0.13;0.03;-0.01;0.06;-5.63;15.62;0.04
815;1;1.650;1.950;-3.849;0.09;0.13;0.03;0.01;0.05;-5.72;15.19;0.25
816;1;1.750;0.050;-3.595;-0.09;-0.04;0.04;-0.19;-0.02;5.11;16.24;7.10
817;1;1.750;0.150;-3.609;-0.08;-0.04;0.05;-0.07;-0.02;2.51;16.31;5.69
818;1;1.750;0.250;-3.623;-0.07;-0.03;0.06;-0.05;0.00;1.76;18.61;5.14
819;1;1.750;0.350;-3.637;-0.07;-0.01;0.07;-0.13;0.08;0.77;19.04;4.01
820;1;1.750;0.450;-3.651;-0.06;-0.01;0.06;-0.22;0.12;-0.40;18.18;2.65
821;1;1.750;0.550;-3.665;-0.05;0.00;0.06;-0.23;0.12;-1.38;17.68;1.69
822;1;1.750;0.650;-3.679;-0.03;0.02;0.05;-0.21;0.12;-2.05;17.85;1.12
823;1;1.750;0.750;-3.693;-0.02;0.04;0.05;-0.19;0.13;-2.60;18.04;0.64
824;1;1.750;0.850;-3.707;0.00;0.05;0.05;-0.20;0.14;-3.11;17.92;0.15
825;1;1.750;0.950;-3.721;0.01;0.06;0.04;-0.20;0.14;-3.56;17.65;-0.27
826;1;1.750;1.050;-3.735;0.02;0.07;0.04;-0.18;0.14;-3.91;17.46;-0.56
827;1;1.750;1.150;-3.749;0.04;0.09;0.04;-0.17;0.13;-4.21;17.34;-0.74
828;1;1.750;1.250;-3.763;0.05;0.10;0.03;-0.15;0.12;-4.47;17.19;-0.86
829;1;1.750;1.350;-3.777;0.06;0.11;0.03;-0.13;0.11;-4.70;16.98;-0.92
830;1;1.750;1.450;-3.791;0.07;0.11;0.03;-0.11;0.10;-4.89;16.75;-0.92
831;1;1.750;1.550;-3.805;0.07;0.12;0.03;-0.09;0.09;-5.05;16.52;-0.86
832;1;1.750;1.650;-3.820;0.08;0.13;0.03;-0.07;0.08;-5.20;16.28;-0.75
833;1;1.750;1.750;-3.834;0.08;0.13;0.03;-0.05;0.07;-5.33;16.01;-0.59
834;1;1.750;1.850;-3.848;0.08;0.14;0.03;-0.03;0.05;-5.44;15.70;-0.40
835;1;1.750;1.950;-3.862;0.09;0.14;0.03;-0.01;0.04;-5.54;15.34;-0.18
836;1;1.850;0.050;-3.619;-0.10;-0.04;0.04;-0.16;0.05;4.40;14.84;6.08
837;1;1.850;0.150;-3.633;-0.09;-0.03;0.04;-0.09;0.05;2.15;14.87;4.93
838;1;1.850;0.250;-3.646;-0.08;-0.02;0.05;-0.14;-0.01;1.54;16.93;4.46
839;1;1.850;0.350;-3.660;-0.08;-0.01;0.06;-0.19;0.01;0.55;17.79;3.40
840;1;1.850;0.450;-3.673;-0.07;0.00;0.05;-0.22;0.09;-0.58;17.37;2.08
841;1;1.850;0.550;-3.686;-0.05;0.01;0.05;-0.22;0.13;-1.43;16.94;1.11
842;1;1.850;0.650;-3.700;-0.04;0.02;0.05;-0.21;0.12;-1.98;17.06;0.55
843;1;1.850;0.750;-3.713;-0.02;0.04;0.05;-0.21;0.11;-2.46;17.30;0.10
844;1;1.850;0.850;-3.727;-0.01;0.06;0.04;-0.21;0.12;-2.93;17.31;-0.35
845;1;1.850;0.950;-3.740;0.00;0.07;0.04;-0.20;0.13;-3.34;17.14;-0.75
846;1;1.850;1.050;-3.754;0.02;0.08;0.03;-0.19;0.12;-3.67;16.99;-1.03
847;1;1.850;1.150;-3.767;0.03;0.09;0.03;-0.17;0.11;-3.95;16.90;-1.22
848;1;1.850;1.250;-3.780;0.04;0.10;0.03;-0.16;0.10;-4.22;16.83;-1.34
849;1;1.850;1.350;-3.794;0.05;0.11;0.03;-0.14;0.10;-4.45;16.70;-1.38
850;1;1.850;1.450;-3.807;0.06;0.12;0.03;-0.12;0.09;-4.64;16.51;-1.37
851;1;1.850;1.550;-3.821;0.07;0.12;0.02;-0.10;0.08;-4.82;16.32;-1.32
852;1;1.850;1.650;-3.834;0.07;0.13;0.02;-0.08;0.07;-5.00;16.16;-1.21
853;1;1.850;1.750;-3.848;0.08;0.14;0.02;-0.06;0.06;-5.14;15.95;-1.03
854;1;1.850;1.850;-3.861;0.08;0.14;0.02;-0.04;0.05;-5.27;15.69;-0.83
855;1;1.850;1.950;-3.875;0.08;0.14;0.02;-0.02;0.03;-5.39;15.39;-0.60
856;1;1.950;0.050;-3.644;-0.10;-0.04;0.04;-0.14;0.10;3.92;13.61;5.14
857;1;1.950;0.150;-3.657;-0.10;-0.03;0.04;-0.05;0.09;1.85;13.75;4.30
858;1;1.950;0.250;-3.670;-0.10;-0.02;0.04;-0.17;-0.05;1.27;15.25;3.78
859;1;1.950;0.350;-3.682;-0.09;0.00;0.05;-0.26;-0.02;0.34;16.26;2.80
860;1;1.950;0.450;-3.695;-0.07;0.00;0.04;-0.25;0.10;-0.68;16.36;1.59
861;1;1.950;0.550;-3.708;-0.06;0.01;0.04;-0.20;0.14;-1.42;16.17;0.66
862;1;1.950;0.650;-3.721;-0.04;0.03;0.04;-0.20;0.11;-1.90;16.23;0.07
863;1;1.950;0.750;-3.734;-0.03;0.05;0.04;-0.23;0.09;-2.31;16.47;-0.38
864;1;1.950;0.850;-3.746;-0.02;0.06;0.03;-0.24;0.10;-2.72;16.59;-0.82
865;1;1.950;0.950;-3.759;0.00;0.07;0.03;-0.21;0.12;-3.11;16.56;-1.20
866;1;1.950;1.050;-3.772;0.01;0.08;0.03;-0.19;0.11;-3.44;16.48;-1.47
867;1;1.950;1.150;-3.785;0.02;0.09;0.03;-0.17;0.09;-3.73;16.41;-1.66
868;1;1.950;1.250;-3.798;0.04;0.11;0.02;-0.18;0.08;-3.99;16.37;-1.79
869;1;1.950;1.350;-3.810;0.05;0.11;0.02;-0.16;0.09;-4.21;16.34;-1.83
870;1;1.950;1.450;-3.823;0.06;0.12;0.02;-0.13;0.08;-4.42;16.23;-1.81
871;1;1.950;1.550;-3.836;0.06;0.13;0.02;-0.10;0.07;-4.62;16.07;-1.76
872;1;1.950;1.650;-3.849;0.07;0.13;0.02;-0.10;0.05;-4.81;15.93;-1.65
873;1;1.950;1.750;-3.862;0.07;0.14;0.02;-0.08;0.05;-4.97;15.80;-1.47
874;1;1.950;1.850;-3.875;0.08;0.14;0.02;-0.05;0.04;-5.12;15.61;-1.26
875;1;1.950;1.950;-3.887;0.08;0.14;0.02;-0.03;0.02;-5.29;15.37;-1.01
876;1;0.200;2.200;-3.723;0.15;-0.02;0.02;-0.06;0.10;-6.93;6.53;2.03
877;1;0.200;2.600;-3.818;0.18;0.00;0.04;-0.17;0.09;-9.10;3.55;2.14
878;1;0.200;3.000;-3.912;0.23;0.00;0.04;-0.31;0.03;-13.89;1.39;1.38
879;1;0.200;3.400;-4.008;0.26;-0.02;0.02;-0.35;-0.02;-21.94;0.70;0.24
880;1;0.200;3.800;-4.102;0.29;-0.04;-0.01;-0.20;0.14;-32.02;1.57;-0.24
881;1;0.600;2.200;-3.767;0.10;0.04;0.03;0.02;0.08;-7.58;9.07;2.79
882;1;0.600;2.600;-3.852;0.11;0.04;0.06;-0.04;0.00;-8.93;5.80;2.40
883;1;0.600;3.000;-3.938;0.13;0.01;0.06;-0.13;-0.04;-12.69;3.24;1.05
884;1;0.600;3.400;-4.023;0.16;-0.03;0.05;-0.18;-0.01;-19.72;1.89;-0.77
885;1;0.600;3.800;-4.108;0.21;-0.04;0.03;-0.18;0.19;-29.81;1.89;-1.27
886;1;1.000;2.200;-3.813;0.09;0.08;0.04;0.06;0.04;-7.13;11.48;2.49
887;1;1.000;2.600;-3.888;0.08;0.07;0.06;0.04;-0.04;-8.02;8.30;2.18
888;1;1.000;3.000;-3.963;0.08;0.02;0.07;-0.01;-0.08;-10.94;5.26;0.90
889;1;1.000;3.400;-4.037;0.11;-0.03;0.07;-0.06;-0.02;-17.29;2.99;-0.92
890;1;1.000;3.800;-4.113;0.15;-0.04;0.06;-0.11;0.18;-28.11;2.09;-1.43
891;1;1.400;2.200;-3.858;0.09;0.12;0.04;0.05;0.01;-6.42;13.33;1.57
892;1;1.400;2.600;-3.922;0.07;0.09;0.06;0.08;-0.06;-7.12;10.41;1.79
893;1;1.400;3.000;-3.987;0.07;0.04;0.08;0.06;-0.10;-9.45;7.05;1.14
894;1;1.400;3.400;-4.052;0.08;-0.02;0.09;0.01;-0.04;-15.03;3.96;-0.37
895;1;1.400;3.800;-4.117;0.11;-0.03;0.07;-0.05;0.16;-26.13;2.25;-1.10
896;1;1.800;2.200;-3.902;0.08;0.13;0.03;0.03;0.00;-5.95;14.44;0.27
897;1;1.800;2.600;-3.957;0.07;0.11;0.05;0.08;-0.06;-6.76;12.05;1.24
898;1;1.800;3.000;-4.012;0.06;0.06;0.07;0.09;-0.10;-8.53;8.62;1.48
899;1;1.800;3.400;-4.068;0.07;0.00;0.09;0.04;-0.06;-13.01;4.87;0.53
900;1;1.800;3.800;-4.122;0.10;-0.02;0.08;-0.02;0.12;-23.35;2.39;-0.54
901;1;2.200;0.200;-3.723;-0.10;-0.02;0.02;-0.13;0.11;0.72;11.77;2.46
902;1;2.200;0.600;-3.767;-0.06;0.03;0.02;-0.20;0.07;-1.78;14.05;-0.57
903;1;2.200;1.000;-3.813;-0.01;0.08;0.01;-0.21;0.05;-3.11;14.91;-2.24
904;1;2.200;1.400;-3.858;0.03;0.12;0.01;-0.17;0.04;-4.08;15.21;-2.79
905;1;2.200;1.800;-3.902;0.06;0.14;0.01;-0.10;0.01;-4.97;15.15;-2.38
906;1;2.200;2.200;-3.948;0.07;0.14;0.02;-0.02;-0.02;-5.97;14.59;-1.26
907;1;2.200;2.600;-3.993;0.06;0.13;0.04;0.05;-0.07;-6.97;13.02;0.29
908;1;2.200;3.000;-4.037;0.05;0.09;0.07;0.07;-0.10;-8.22;9.97;1.50
909;1;2.200;3.400;-4.082;0.05;0.03;0.09;0.04;-0.08;-11.22;5.85;1.40
910;1;2.200;3.800;-4.128;0.08;-0.01;0.09;-0.03;0.07;-19.55;2.57;0.11
911;1;2.600;0.200;-3.818;-0.06;0.01;-0.01;0.08;0.14;-1.79;7.61;1.30
912;1;2.600;0.600;-3.852;-0.07;0.04;-0.02;-0.11;0.04;-3.10;9.85;-1.09
913;1;2.600;1.000;-3.888;-0.04;0.08;-0.02;-0.19;0.00;-3.82;11.31;-2.75
914;1;2.600;1.400;-3.922;0.01;0.11;-0.02;-0.18;-0.02;-4.46;12.24;-3.59
915;1;2.600;1.800;-3.957;0.04;0.13;-0.01;-0.13;-0.04;-5.35;12.94;-3.64
916;1;2.600;2.200;-3.993;0.05;0.14;0.00;-0.07;-0.06;-6.46;13.29;-2.82
917;1;2.600;2.600;-4.028;0.05;0.13;0.02;0.00;-0.08;-7.52;12.80;-1.16
918;1;2.600;3.000;-4.063;0.03;0.10;0.05;0.03;-0.11;-8.34;10.73;0.82
919;1;2.600;3.400;-4.097;0.03;0.05;0.08;0.01;-0.11;-9.68;6.79;1.83
920;1;2.600;3.800;-4.133;0.06;0.00;0.08;-0.06;0.03;-14.81;2.79;0.74
921;1;3.000;0.200;-3.912;0.01;0.03;-0.03;0.30;0.11;-7.57;4.09;1.63
922;1;3.000;0.600;-3.938;-0.06;0.03;-0.05;0.01;0.01;-7.84;5.84;-0.22
923;1;3.000;1.000;-3.963;-0.05;0.05;-0.05;-0.13;-0.04;-7.59;7.27;-1.82
924;1;3.000;1.400;-3.987;-0.02;0.07;-0.05;-0.16;-0.07;-7.36;8.33;-3.07
925;1;3.000;1.800;-4.012;0.01;0.09;-0.05;-0.15;-0.09;-7.41;9.25;-3.79
926;1;3.000;2.200;-4.037;0.03;0.11;-0.03;-0.10;-0.10;-7.72;10.13;-3.72
927;1;3.000;2.600;-4.063;0.02;0.12;-0.01;-0.04;-0.12;-8.18;10.67;-2.70
928;1;3.000;3.000;-4.088;0.00;0.10;0.02;-0.01;-0.14;-8.47;10.07;-0.72
929;1;3.000;3.400;-4.113;-0.01;0.06;0.05;-0.02;-0.13;-8.31;7.27;1.32
930;1;3.000;3.800;-4.137;0.01;0.01;0.07;-0.09;0.00;-9.53;3.03;1.15
931;1;3.400;0.200;-4.008;0.07;0.02;-0.03;0.43;0.02;-18.77;1.87;2.49
932;1;3.400;0.600;-4.023;-0.02;0.00;-0.06;0.11;0.00;-17.96;2.84;1.46
933;1;3.400;1.000;-4.037;-0.04;0.00;-0.07;-0.05;-0.03;-16.55;3.69;0.12
934;1;3.400;1.400;-4.052;-0.02;0.02;-0.08;-0.11;-0.07;-14.89;4.32;-1.25
935;1;3.400;1.800;-4.068;0.00;0.04;-0.07;-0.12;-0.09;-13.09;4.92;-2.35
936;1;3.400;2.200;-4.082;0.01;0.05;-0.07;-0.08;-0.12;-11.28;5.66;-3.04
937;1;3.400;2.600;-4.097;0.00;0.07;-0.05;-0.04;-0.14;-9.61;6.46;-3.12
938;1;3.400;3.000;-4.113;-0.02;0.07;-0.03;-0.01;-0.15;-8.16;6.98;-2.29
939;1;3.400;3.400;-4.128;-0.05;0.05;0.01;-0.02;-0.13;-6.60;6.20;-0.38
940;1;3.400;3.800;-4.142;-0.03;0.01;0.04;-0.09;-0.02;-4.51;3.12;0.93
941;1;3.800;0.200;-4.102;0.12;-0.01;-0.02;0.32;0.05;-35.36;1.32;2.10
942;1;3.800;0.600;-4.108;0.02;-0.02;-0.06;0.14;0.11;-34.56;1.50;1.78
943;1;3.800;1.000;-4.113;-0.01;-0.02;-0.07;0.01;0.10;-32.77;1.66;1.12
944;1;3.800;1.400;-4.117;0.00;-0.01;-0.08;-0.05;0.07;-29.76;1.76;0.38
945;1;3.800;1.800;-4.122;0.02;-0.01;-0.08;-0.05;0.04;-25.60;1.86;-0.27
946;1;3.800;2.200;-4.128;0.03;0.00;-0.08;-0.02;0.00;-20.52;1.99;-0.81
947;1;3.800;2.600;-4.133;0.02;0.01;-0.07;0.02;-0.03;-14.85;2.18;-1.26
948;1;3.800;3.000;-4.137;-0.01;0.01;-0.06;0.05;-0.05;-9.08;2.43;-1.54
949;1;3.800;3.400;-4.142;-0.05;0.01;-0.03;0.04;-0.04;-3.95;2.62;-1.37
950;1;3.800;3.800;-4.148;-0.05;0.01;0.00;-0.02;0.04;-0.24;2.20;-0.32
951;1;-0.050;-0.050;-3.175;9.35;57.82;7.46;17.01;153.75;151.97;76.26;4.30
952;1;-0.050;-0.150;-3.200;6.29;8.72;3.27;-43.92;30.60;82.36;67.85;-12.15
953;1;-0.050;-0.250;-3.224;4.62;3.17;2.81;-26.51;-3.10;63.46;37.20;-13.81
954;1;-0.050;-0.350;-3.249;2.64;1.67;1.97;-13.76;-7.56;53.60;20.88;-16.25
955;1;-0.050;-0.450;-3.274;1.32;0.88;1.33;-5.54;-6.85;45.27;11.83;-17.83
956;1;-0.050;-0.550;-3.298;0.59;0.44;0.92;-0.93;-5.63;38.08;6.71;-18.47
957;1;-0.050;-0.650;-3.323;0.18;0.22;0.66;1.41;-4.58;32.01;3.70;-18.42
958;1;-0.050;-0.750;-3.348;-0.04;0.11;0.47;2.38;-3.72;27.00;1.84;-17.89
959;1;-0.050;-0.850;-3.372;-0.14;0.06;0.34;2.52;-2.97;22.86;0.76;-17.07
960;1;-0.050;-0.950;-3.397;-0.18;0.04;0.24;2.25;-2.28;19.38;0.26;-16.09
961;1;-0.050;-1.050;-3.422;-0.17;0.04;0.18;1.81;-1.69;16.44;0.20;-14.98
962;1;-0.050;-1.150;-3.446;-0.15;0.04;0.14;1.36;-1.27;13.96;0.36;-13.77
963;1;-0.050;-1.250;-3.471;-0.12;0.05;0.11;1.04;-0.95;11.83;0.46;-12.57
964;1;-0.050;-1.350;-3.496;-0.09;0.06;0.10;0.82;-0.64;9.93;0.42;-11.51
965;1;-0.050;-1.450;-3.520;-0.07;0.06;0.08;0.63;-0.30;8.21;0.45;-10.55
966;1;-0.050;-1.550;-3.545;-0.05;0.05;0.06;0.43;0.01;6.70;0.72;-9.59
967;1;-0.050;-1.650;-3.570;-0.03;0.04;0.05;0.33;0.25;5.46;1.01;-8.69
968;1;-0.050;-1.750;-3.595;-0.01;0.04;0.05;0.35;0.43;4.41;1.03;-8.02
969;1;-0.050;-1.850;-3.619;0.00;0.04;0.05;0.42;0.52;3.48;0.80;-7.56
970;1;-0.050;-1.950;-3.644;0.02;0.04;0.06;0.51;0.51;2.67;0.49;-7.15
971;1;-0.150;-0.050;-3.200;13.82;22.05;11.20;63.61;108.35;92.41;119.87;36.89
972;1;-0.150;-0.150;-3.224;8.58;12.61;3.42;-17.08;54.47;74.99;86.42;2.48
973;1;-0.150;-0.250;-3.248;6.04;5.31;2.45;-23.80;19.53;61.43;58.75;-12.30
974;1;-0.150;-0.350;-3.272;3.41;2.75;1.88;-15.71;6.20;51.10;39.49;-17.33
975;1;-0.150;-0.450;-3.296;1.71;1.58;1.33;-9.08;1.72;42.63;27.41;-19.31
976;1;-0.150;-0.550;-3.320;0.78;0.97;0.89;-5.09;0.43;35.53;20.00;-19.84
977;1;-0.150;-0.650;-3.344;0.26;0.62;0.59;-2.80;0.11;29.62;15.39;-19.55
978;1;-0.150;-0.750;-3.368;-0.01;0.42;0.39;-1.56;-0.03;24.74;12.29;-18.76
979;1;-0.150;-0.850;-3.392;-0.12;0.30;0.26;-0.94;-0.14;20.71;10.03;-17.68
980;1;-0.150;-0.950;-3.416;-0.16;0.22;0.18;-0.63;-0.22;17.35;8.36;-16.45
981;1;-0.150;-1.050;-3.440;-0.15;0.16;0.13;-0.45;-0.26;14.54;7.22;-15.17
982;1;-0.150;-1.150;-3.464;-0.13;0.12;0.10;-0.31;-0.22;12.24;6.58;-13.92
983;1;-0.150;-1.250;-3.488;-0.12;0.10;0.09;-0.12;-0.14;10.31;6.31;-12.72
984;1;-0.150;-1.350;-3.512;-0.11;0.10;0.09;0.04;-0.15;8.56;6.08;-11.59
985;1;-0.150;-1.450;-3.536;-0.09;0.10;0.08;0.02;-0.23;6.95;5.63;-10.50
986;1;-0.150;-1.550;-3.560;-0.06;0.08;0.07;-0.10;-0.17;5.64;5.05;-9.43
987;1;-0.150;-1.650;-3.585;-0.05;0.05;0.05;-0.06;0.02;4.69;4.60;-8.42
988;1;-0.150;-1.750;-3.609;-0.05;0.04;0.05;0.12;0.16;3.91;4.31;-7.65
989;1;-0.150;-1.850;-3.633;-0.04;0.04;0.05;0.27;0.21;3.19;4.06;-7.16
990;1;-0.150;-1.950;-3.657;-0.04;0.03;0.06;0.37;0.25;2.50;3.90;-6.79
991;1;-0.250;-0.050;-3.224;10.54;12.34;6.62;43.12;53.81;87.35;107.37;35.06
992;1;-0.250;-0.150;-3.248;8.41;8.66;4.00;7.36;39.46;71.22;87.07;10.86
993;1;-0.250;-0.250;-3.271;5.81;4.69;2.44;-7.28;20.94;56.04;64.39;-6.38
994;1;-0.250;-0.350;-3.295;3.63;2.63;1.71;-8.32;10.21;45.60;47.27;-15.08
995;1;-0.250;-0.450;-3.318;2.13;1.60;1.20;-6.15;4.95;37.76;35.30;-18.86
996;1;-0.250;-0.550;-3.341;1.15;0.99;0.78;-3.99;2.43;31.31;27.11;-20.19
997;1;-0.250;-0.650;-3.365;0.55;0.64;0.48;-2.49;1.29;25.91;21.58;-20.18
998;1;-0.250;-0.750;-3.388;0.23;0.44;0.30;-1.59;0.71;21.52;17.81;-19.47
999;1;-0.250;-0.850;-3.412;0.06;0.32;0.19;-1.04;0.35;17.98;15.10;-18.42
1000;1;-0.250;-0.950;-3.435;-0.02;0.24;0.13;-0.72;0.10;15.11;13.02;-17.25
1001;1;-0.250;-1.050;-3.459;-0.05;0.18;0.10;-0.56;-0.03;12.80;11.43;-16.03
1002;1;-0.250;-1.150;-3.482;-0.07;0.13;0.08;-0.45;-0.08;10.87;10.24;-14.76
1003;1;-0.250;-1.250;-3.505;-0.07;0.10;0.07;-0.29;-0.12;9.02;9.47;-13.47
1004;1;-0.250;-1.350;-3.529;-0.07;0.09;0.07;-0.06;-0.11;7.21;9.02;-12.25
1005;1;-0.250;-1.450;-3.552;-0.06;0.09;0.06;0.08;0.02;5.80;8.71;-11.22
1006;1;-0.250;-1.550;-3.576;-0.07;0.08;0.07;0.04;0.20;5.03;8.42;-10.36
1007;1;-0.250;-1.650;-3.599;-0.08;0.07;0.07;-0.05;0.24;4.62;8.13;-9.59
1008;1;-0.250;-1.750;-3.623;-0.09;0.06;0.07;-0.02;0.18;4.08;7.83;-8.87
1009;1;-0.250;-1.850;-3.646;-0.10;0.05;0.07;0.07;0.12;3.33;7.41;-8.24
1010;1;-0.250;-1.950;-3.670;-0.10;0.04;0.07;0.08;0.07;2.49;6.85;-7.65
1011;1;-0.350;-0.050;-3.249;7.67;8.16;4.97;32.47;30.07;83.65;103.04;34.19
1012;1;-0.350;-0.150;-3.272;6.71;5.86;3.43;14.61;24.87;67.80;84.27;13.04
1013;1;-0.350;-0.250;-3.295;4.91;3.56;2.19;2.68;15.75;51.94;65.57;-2.58
1014;1;-0.350;-0.350;-3.317;3.36;2.12;1.47;-1.67;9.13;40.93;50.78;-12.09
1015;1;-0.350;-0.450;-3.340;2.15;1.33;1.00;-2.33;5.24;32.92;39.95;-16.98
1016;1;-0.350;-0.550;-3.363;1.27;0.86;0.64;-1.94;2.90;26.79;32.01;-19.08
1017;1;-0.350;-0.650;-3.386;0.70;0.57;0.38;-1.45;1.57;22.01;26.20;-19.58
1018;1;-0.350;-0.750;-3.409;0.36;0.39;0.23;-1.05;0.87;18.25;22.03;-19.19
1019;1;-0.350;-0.850;-3.431;0.17;0.29;0.14;-0.76;0.47;15.27;18.99;-18.37
1020;1;-0.350;-0.950;-3.454;0.07;0.22;0.10;-0.58;0.24;12.88;16.70;-17.37
1021;1;-0.350;-1.050;-3.477;0.02;0.17;0.08;-0.48;0.10;10.91;14.91;-16.25
1022;1;-0.350;-1.150;-3.500;-0.01;0.13;0.06;-0.41;0.02;9.19;13.49;-15.05
1023;1;-0.350;-1.250;-3.523;-0.03;0.11;0.06;-0.33;-0.01;7.63;12.40;-13.86
1024;1;-0.350;-1.350;-3.545;-0.04;0.09;0.05;-0.22;0.07;6.32;11.61;-12.82
1025;1;-0.350;-1.450;-3.568;-0.06;0.07;0.05;-0.08;0.21;5.40;11.13;-11.94
1026;1;-0.350;-1.550;-3.591;-0.08;0.07;0.06;0.02;0.27;4.80;10.92;-11.13
1027;1;-0.350;-1.650;-3.614;-0.10;0.07;0.07;0.02;0.22;4.28;10.82;-10.29
1028;1;-0.350;-1.750;-3.637;-0.11;0.06;0.07;-0.02;0.13;3.64;10.61;-9.46
1029;1;-0.350;-1.850;-3.660;-0.11;0.05;0.07;-0.02;0.04;2.80;10.19;-8.64
1030;1;-0.350;-1.950;-3.682;-0.11;0.05;0.07;-0.03;-0.05;1.83;9.52;-7.88
1031;1;-0.450;-0.050;-3.274;5.36;5.82;4.15;26.09;19.15;79.53;100.12;33.72
1032;1;-0.450;-0.150;-3.296;4.87;4.08;2.84;15.14;16.11;63.46;81.80;13.56
1033;1;-0.450;-0.250;-3.318;3.88;2.63;1.87;6.48;11.20;47.88;65.69;-0.65
1034;1;-0.450;-0.350;-3.340;2.78;1.62;1.21;2.08;7.03;36.61;52.66;-9.85
1035;1;-0.450;-0.450;-3.362;1.86;1.04;0.78;0.28;4.38;28.52;42.76;-15.02
1036;1;-0.450;-0.550;-3.385;1.17;0.69;0.49;-0.39;2.68;22.67;35.31;-17.53
1037;1;-0.450;-0.650;-3.407;0.69;0.48;0.29;-0.60;1.56;18.43;29.65;-18.42
1038;1;-0.450;-0.750;-3.429;0.39;0.34;0.17;-0.59;0.87;15.27;25.33;-18.36
1039;1;-0.450;-0.850;-3.451;0.22;0.25;0.11;-0.52;0.48;12.79;22.02;-17.79
1040;1;-0.450;-0.950;-3.473;0.12;0.20;0.08;-0.45;0.27;10.78;19.49;-16.99
