Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
5705;1;8.050;7.550;-3.274;-1.31;-0.88;0.49;-7.68;0.99;-62.21;-67.33;-42.91
5706;1;8.050;7.450;-3.298;-0.67;-0.53;0.10;-4.61;0.44;-52.90;-58.42;-41.58
5707;1;8.050;7.350;-3.323;-0.30;-0.32;-0.10;-2.94;0.03;-45.47;-52.37;-39.61
5708;1;8.050;7.250;-3.348;-0.10;-0.18;-0.19;-2.04;-0.25;-39.45;-48.00;-37.20
5709;1;8.050;7.150;-3.372;0.02;-0.10;-0.22;-1.55;-0.41;-34.44;-44.64;-34.52
5710;1;8.050;7.050;-3.397;0.09;-0.04;-0.21;-1.26;-0.50;-30.13;-41.86;-31.72
5711;1;8.050;6.950;-3.422;0.12;0.00;-0.18;-1.07;-0.51;-26.31;-39.38;-28.89
5712;1;8.050;6.850;-3.446;0.14;0.03;-0.15;-0.90;-0.48;-22.83;-37.01;-26.08
5713;1;8.050;6.750;-3.471;0.15;0.05;-0.13;-0.75;-0.44;-19.56;-34.56;-23.41
5714;1;8.050;6.650;-3.496;0.15;0.06;-0.10;-0.57;-0.41;-16.65;-32.08;-20.94
5715;1;8.050;6.550;-3.520;0.14;0.06;-0.08;-0.37;-0.33;-14.15;-29.73;-18.80
5716;1;8.050;6.450;-3.545;0.15;0.07;-0.08;-0.33;-0.20;-12.19;-27.66;-16.82
5717;1;8.050;6.350;-3.570;0.15;0.07;-0.07;-0.30;-0.16;-10.65;-25.86;-14.97
5718;1;8.050;6.250;-3.595;0.16;0.07;-0.07;-0.25;-0.11;-9.33;-24.15;-13.28
5719;1;8.050;6.150;-3.619;0.17;0.07;-0.07;-0.22;-0.03;-8.36;-22.56;-11.74
5720;1;8.050;6.050;-3.644;0.18;0.07;-0.07;-0.21;0.05;-7.64;-21.13;-10.37
5721;1;8.150;7.950;-3.200;-12.46;-11.05;1.85;47.52;-79.94;-116.92;-201.59;44.34
5722;1;8.150;7.850;-3.224;-9.70;-4.03;1.06;-16.08;-34.44;-80.82;-158.60;-9.50
5723;1;8.150;7.750;-3.248;-6.29;-2.00;1.47;-18.09;-12.34;-68.01;-118.31;-29.54
5724;1;8.150;7.650;-3.272;-3.45;-1.24;0.98;-11.85;-4.98;-57.24;-90.10;-35.02
5725;1;8.150;7.550;-3.296;-1.88;-0.75;0.48;-7.48;-2.47;-48.15;-72.65;-36.12
5726;1;8.150;7.450;-3.320;-1.01;-0.42;0.16;-4.82;-1.51;-40.72;-61.48;-35.52
5727;1;8.150;7.350;-3.344;-0.52;-0.21;-0.04;-3.26;-1.08;-34.67;-53.90;-33.92
5728;1;8.150;7.250;-3.368;-0.24;-0.09;-0.13;-2.32;-0.86;-29.72;-48.51;-31.76
5729;1;8.150;7.150;-3.392;-0.08;-0.01;-0.16;-1.74;-0.72;-25.59;-44.48;-29.32
5730;1;8.150;7.050;-3.416;0.00;0.04;-0.16;-1.33;-0.61;-22.09;-41.32;-26.80
5731;1;8.150;6.950;-3.440;0.05;0.06;-0.15;-1.03;-0.52;-19.05;-38.73;-24.33
5732;1;8.150;6.850;-3.464;0.08;0.08;-0.13;-0.80;-0.41;-16.37;-36.56;-22.03
5733;1;8.150;6.750;-3.488;0.09;0.09;-0.12;-0.66;-0.31;-14.00;-34.61;-19.92
5734;1;8.150;6.650;-3.512;0.10;0.09;-0.10;-0.45;-0.27;-12.02;-32.69;-18.04
5735;1;8.150;6.550;-3.536;0.11;0.09;-0.09;-0.33;-0.22;-10.34;-30.69;-16.21
5736;1;8.150;6.450;-3.560;0.12;0.08;-0.08;-0.35;-0.14;-8.85;-28.63;-14.55
5737;1;8.150;6.350;-3.585;0.12;0.08;-0.07;-0.28;-0.04;-7.79;-26.74;-12.96
5738;1;8.150;6.250;-3.609;0.14;0.07;-0.07;-0.25;0.05;-6.99;-25.14;-11.53
5739;1;8.150;6.150;-3.633;0.15;0.07;-0.07;-0.25;0.11;-6.43;-23.68;-10.24
5740;1;8.150;6.050;-3.657;0.16;0.06;-0.06;-0.24;0.16;-6.00;-22.27;-9.06
5741;1;8.250;7.950;-3.224;-8.61;-6.93;0.88;31.44;-40.70;-102.87;-155.23;41.43
5742;1;8.250;7.850;-3.248;-7.96;-3.76;0.73;1.63;-26.61;-70.98;-139.72;11.33
5743;1;8.250;7.750;-3.271;-5.52;-1.86;0.87;-7.11;-13.61;-53.81;-112.95;-11.33
5744;1;8.250;7.650;-3.295;-3.44;-1.01;0.69;-6.75;-6.77;-43.28;-90.53;-22.41
5745;1;8.250;7.550;-3.318;-2.04;-0.54;0.40;-4.92;-3.62;-35.76;-74.19;-26.90
5746;1;8.250;7.450;-3.341;-1.17;-0.25;0.16;-3.44;-2.10;-29.83;-62.71;-28.10
5747;1;8.250;7.350;-3.365;-0.65;-0.07;0.01;-2.45;-1.32;-25.10;-54.63;-27.62
5748;1;8.250;7.250;-3.388;-0.35;0.03;-0.08;-1.79;-0.90;-21.31;-48.81;-26.25
5749;1;8.250;7.150;-3.412;-0.17;0.08;-0.11;-1.35;-0.65;-18.23;-44.48;-24.47
5750;1;8.250;7.050;-3.435;-0.07;0.10;-0.12;-1.03;-0.50;-15.67;-41.15;-22.53
5751;1;8.250;6.950;-3.459;-0.01;0.11;-0.12;-0.78;-0.39;-13.51;-38.53;-20.62
5752;1;8.250;6.850;-3.482;0.03;0.11;-0.11;-0.64;-0.32;-11.60;-36.33;-18.74
5753;1;8.250;6.750;-3.505;0.05;0.11;-0.10;-0.51;-0.20;-9.91;-34.38;-17.08
5754;1;8.250;6.650;-3.529;0.07;0.10;-0.10;-0.37;-0.10;-8.55;-32.69;-15.43
5755;1;8.250;6.550;-3.552;0.08;0.10;-0.09;-0.33;-0.04;-7.37;-31.10;-13.98
5756;1;8.250;6.450;-3.576;0.09;0.09;-0.08;-0.30;0.02;-6.45;-29.47;-12.64
5757;1;8.250;6.350;-3.599;0.10;0.07;-0.08;-0.27;0.05;-5.82;-27.82;-11.34
5758;1;8.250;6.250;-3.623;0.11;0.06;-0.07;-0.30;0.10;-5.31;-26.20;-10.09
5759;1;8.250;6.150;-3.646;0.13;0.05;-0.06;-0.31;0.15;-4.95;-24.64;-8.89
5760;1;8.250;6.050;-3.670;0.14;0.04;-0.06;-0.30;0.20;-4.69;-23.18;-7.77
5761;1;8.350;7.950;-3.249;-5.81;-4.60;1.01;23.24;-22.27;-88.08;-133.70;42.06
5762;1;8.350;7.850;-3.272;-5.50;-2.65;0.81;7.57;-16.81;-61.90;-120.67;19.78
5763;1;8.350;7.750;-3.295;-4.25;-1.42;0.71;-0.07;-10.48;-44.30;-103.07;0.70
5764;1;8.350;7.650;-3.317;-2.90;-0.72;0.54;-2.20;-6.09;-33.43;-86.27;-11.53
5765;1;8.350;7.550;-3.340;-1.84;-0.32;0.33;-2.30;-3.54;-26.20;-72.60;-18.03
5766;1;8.350;7.450;-3.363;-1.12;-0.10;0.15;-1.92;-2.12;-21.10;-62.21;-20.88
5767;1;8.350;7.350;-3.386;-0.66;0.03;0.03;-1.53;-1.33;-17.37;-54.47;-21.62
5768;1;8.350;7.250;-3.409;-0.38;0.10;-0.04;-1.20;-0.87;-14.58;-48.70;-21.19
5769;1;8.350;7.150;-3.431;-0.21;0.13;-0.08;-0.95;-0.59;-12.43;-44.34;-20.17
5770;1;8.350;7.050;-3.454;-0.10;0.14;-0.09;-0.74;-0.41;-10.72;-41.01;-18.89
5771;1;8.350;6.950;-3.477;-0.04;0.14;-0.09;-0.61;-0.31;-9.25;-38.39;-17.45
5772;1;8.350;6.850;-3.500;-0.01;0.13;-0.09;-0.48;-0.18;-7.96;-36.16;-16.13
5773;1;8.350;6.750;-3.523;0.02;0.12;-0.09;-0.38;-0.04;-6.88;-34.37;-14.77
5774;1;8.350;6.650;-3.545;0.03;0.11;-0.09;-0.36;0.05;-5.98;-32.84;-13.48
5775;1;8.350;6.550;-3.568;0.05;0.09;-0.09;-0.33;0.10;-5.20;-31.39;-12.23
5776;1;8.350;6.450;-3.591;0.06;0.08;-0.08;-0.31;0.14;-4.62;-29.95;-11.04
5777;1;8.350;6.350;-3.614;0.07;0.06;-0.08;-0.31;0.15;-4.19;-28.53;-9.86
5778;1;8.350;6.250;-3.637;0.09;0.05;-0.07;-0.33;0.17;-3.86;-27.07;-8.73
5779;1;8.350;6.150;-3.660;0.10;0.03;-0.06;-0.35;0.19;-3.63;-25.57;-7.61
5780;1;8.350;6.050;-3.682;0.11;0.02;-0.06;-0.35;0.22;-3.48;-24.07;-6.53
5781;1;8.450;7.950;-3.274;-3.63;-3.04;1.26;17.98;-13.43;-75.87;-119.73;42.94
5782;1;8.450;7.850;-3.296;-3.69;-1.79;0.89;8.52;-10.42;-53.56;-107.20;23.66
5783;1;8.450;7.750;-3.318;-3.05;-0.95;0.66;3.01;-7.25;-37.22;-93.64;7.58
5784;1;8.450;7.650;-3.340;-2.21;-0.44;0.46;0.47;-4.70;-26.35;-80.65;-3.89
5785;1;8.450;7.550;-3.362;-1.49;-0.15;0.28;-0.50;-2.96;-19.31;-69.52;-10.96
5786;1;8.450;7.450;-3.385;-0.95;0.02;0.14;-0.79;-1.87;-14.71;-60.59;-14.77
5787;1;8.450;7.350;-3.407;-0.59;0.11;0.04;-0.81;-1.21;-11.68;-53.63;-16.45
5788;1;8.450;7.250;-3.429;-0.35;0.15;-0.02;-0.73;-0.78;-9.63;-48.23;-16.84
5789;1;8.450;7.150;-3.451;-0.21;0.16;-0.05;-0.63;-0.51;-8.18;-44.07;-16.52
5790;1;8.450;7.050;-3.473;-0.12;0.16;-0.07;-0.54;-0.35;-7.02;-40.80;-15.75
5791;1;8.450;6.950;-3.495;-0.07;0.14;-0.07;-0.45;-0.17;-6.10;-38.11;-14.89
5792;1;8.450;6.850;-3.518;-0.04;0.13;-0.07;-0.36;0.01;-5.28;-36.03;-13.87
5793;1;8.450;6.750;-3.540;-0.01;0.11;-0.08;-0.35;0.10;-4.57;-34.31;-12.84
5794;1;8.450;6.650;-3.562;0.00;0.10;-0.08;-0.34;0.17;-3.94;-32.81;-11.76
5795;1;8.450;6.550;-3.584;0.02;0.08;-0.08;-0.35;0.21;-3.42;-31.46;-10.66
5796;1;8.450;6.450;-3.606;0.03;0.06;-0.08;-0.33;0.22;-3.02;-30.16;-9.56
5797;1;8.450;6.350;-3.629;0.04;0.05;-0.08;-0.35;0.22;-2.72;-28.85;-8.46
5798;1;8.450;6.250;-3.651;0.06;0.03;-0.07;-0.37;0.22;-2.49;-27.51;-7.37
5799;1;8.450;6.150;-3.673;0.07;0.01;-0.06;-0.38;0.24;-2.36;-26.13;-6.30
5800;1;8.450;6.050;-3.695;0.08;0.00;-0.05;-0.38;0.26;-2.28;-24.71;-5.26
5801;1;8.550;7.950;-3.298;-2.26;-2.02;1.31;14.26;-8.75;-66.08;-109.50;42.83
5802;1;8.550;7.850;-3.320;-2.41;-1.16;0.90;7.93;-6.68;-46.33;-97.42;25.49
5803;1;8.550;7.750;-3.341;-2.08;-0.58;0.62;3.92;-4.90;-31.35;-85.83;11.39
5804;1;8.550;7.650;-3.363;-1.58;-0.23;0.41;1.64;-3.42;-21.05;-75.26;1.04
5805;1;8.550;7.550;-3.385;-1.12;-0.02;0.25;0.47;-2.30;-14.39;-66.08;-5.82
5806;1;8.550;7.450;-3.406;-0.74;0.09;0.13;-0.10;-1.55;-10.21;-58.42;-9.98
5807;1;8.550;7.350;-3.428;-0.48;0.15;0.05;-0.33;-1.03;-7.68;-52.26;-12.18
5808;1;8.550;7.250;-3.449;-0.31;0.17;0.00;-0.41;-0.66;-6.13;-47.37;-13.16
5809;1;8.550;7.150;-3.471;-0.20;0.17;-0.03;-0.41;-0.44;-5.09;-43.49;-13.35
5810;1;8.550;7.050;-3.492;-0.12;0.15;-0.04;-0.38;-0.20;-4.42;-40.27;-13.16
5811;1;8.550;6.950;-3.514;-0.09;0.14;-0.05;-0.34;0.03;-3.81;-37.83;-12.65
5812;1;8.550;6.850;-3.535;-0.06;0.12;-0.06;-0.32;0.15;-3.27;-35.86;-11.98
5813;1;8.550;6.750;-3.557;-0.05;0.10;-0.07;-0.33;0.22;-2.75;-34.19;-11.18
5814;1;8.550;6.650;-3.579;-0.03;0.08;-0.07;-0.34;0.25;-2.28;-32.76;-10.27
5815;1;8.550;6.550;-3.600;-0.02;0.06;-0.07;-0.36;0.27;-1.89;-31.45;-9.28
5816;1;8.550;6.450;-3.622;0.00;0.04;-0.07;-0.37;0.27;-1.59;-30.24;-8.24
5817;1;8.550;6.350;-3.643;0.01;0.03;-0.07;-0.38;0.26;-1.37;-29.02;-7.19
5818;1;8.550;6.250;-3.665;0.02;0.01;-0.07;-0.40;0.27;-1.24;-27.78;-6.14
5819;1;8.550;6.150;-3.686;0.04;-0.01;-0.06;-0.40;0.28;-1.18;-26.50;-5.10
5820;1;8.550;6.050;-3.708;0.05;-0.03;-0.05;-0.40;0.29;-1.16;-25.19;-4.10
5821;1;8.650;7.950;-3.323;-1.35;-1.34;1.24;11.43;-6.12;-57.91;-101.35;41.87
5822;1;8.650;7.850;-3.344;-1.53;-0.72;0.84;6.84;-4.47;-40.03;-89.83;25.93
5823;1;8.650;7.750;-3.365;-1.37;-0.32;0.56;3.84;-3.34;-26.42;-79.56;13.34
5824;1;8.650;7.650;-3.386;-1.08;-0.07;0.36;1.96;-2.45;-17.00;-70.58;4.06
5825;1;8.650;7.550;-3.407;-0.80;0.07;0.22;0.85;-1.74;-10.95;-62.83;-2.33
5826;1;8.650;7.450;-3.428;-0.55;0.14;0.12;0.24;-1.21;-7.23;-56.23;-6.50
5827;1;8.650;7.350;-3.449;-0.38;0.17;0.06;-0.06;-0.81;-5.10;-50.85;-8.95
5828;1;8.650;7.250;-3.470;-0.26;0.18;0.01;-0.19;-0.55;-3.85;-46.44;-10.26
5829;1;8.650;7.150;-3.490;-0.18;0.16;-0.01;-0.26;-0.25;-3.18;-42.71;-10.90
5830;1;8.650;7.050;-3.511;-0.13;0.14;-0.03;-0.27;0.02;-2.64;-39.85;-11.01
5831;1;8.650;6.950;-3.532;-0.11;0.12;-0.04;-0.28;0.16;-2.17;-37.52;-10.82
5832;1;8.650;6.850;-3.553;-0.09;0.10;-0.05;-0.29;0.25;-1.70;-35.60;-10.37
5833;1;8.650;6.750;-3.574;-0.08;0.08;-0.06;-0.31;0.29;-1.25;-33.99;-9.74
5834;1;8.650;6.650;-3.595;-0.06;0.06;-0.06;-0.34;0.31;-0.85;-32.62;-8.96
5835;1;8.650;6.550;-3.616;-0.05;0.04;-0.07;-0.36;0.31;-0.54;-31.40;-8.06
5836;1;8.650;6.450;-3.637;-0.04;0.02;-0.07;-0.38;0.31;-0.31;-30.26;-7.09
5837;1;8.650;6.350;-3.658;-0.02;0.00;-0.06;-0.40;0.31;-0.17;-29.14;-6.09
5838;1;8.650;6.250;-3.679;-0.01;-0.02;-0.06;-0.41;0.31;-0.11;-28.00;-5.08
5839;1;8.650;6.150;-3.700;0.00;-0.04;-0.05;-0.41;0.31;-0.10;-26.83;-4.07
5840;1;8.650;6.050;-3.721;0.02;-0.06;-0.05;-0.42;0.32;-0.12;-25.63;-3.08
5841;1;8.750;7.950;-3.348;-0.76;-0.87;1.09;9.20;-4.50;-50.82;-94.43;40.19
5842;1;8.750;7.850;-3.368;-0.94;-0.42;0.74;5.67;-3.13;-34.52;-83.63;25.44
5843;1;8.750;7.750;-3.388;-0.87;-0.13;0.49;3.37;-2.33;-22.29;-74.44;14.12
5844;1;8.750;7.650;-3.409;-0.72;0.03;0.31;1.86;-1.75;-13.91;-66.59;5.82
5845;1;8.750;7.550;-3.429;-0.55;0.12;0.19;0.92;-1.28;-8.58;-59.90;-0.01
5846;1;8.750;7.450;-3.449;-0.41;0.16;0.11;0.37;-0.89;-5.34;-54.16;-4.00
5847;1;8.750;7.350;-3.470;-0.30;0.17;0.06;0.09;-0.64;-3.49;-49.42;-6.52
5848;1;8.750;7.250;-3.490;-0.22;0.16;0.02;-0.07;-0.31;-2.56;-45.32;-8.07
5849;1;8.750;7.150;-3.510;-0.17;0.15;0.00;-0.16;-0.01;-1.89;-42.06;-8.93
5850;1;8.750;7.050;-3.530;-0.15;0.13;-0.02;-0.20;0.16;-1.37;-39.37;-9.29
5851;1;8.750;6.950;-3.551;-0.13;0.11;-0.03;-0.23;0.27;-0.87;-37.13;-9.29
5852;1;8.750;6.850;-3.571;-0.12;0.08;-0.04;-0.26;0.32;-0.40;-35.30;-9.00
5853;1;8.750;6.750;-3.591;-0.11;0.06;-0.05;-0.29;0.34;0.03;-33.76;-8.50
5854;1;8.750;6.650;-3.612;-0.10;0.04;-0.05;-0.33;0.34;0.39;-32.44;-7.83
5855;1;8.750;6.550;-3.632;-0.08;0.02;-0.06;-0.36;0.35;0.65;-31.29;-7.02
5856;1;8.750;6.450;-3.652;-0.07;0.00;-0.06;-0.38;0.35;0.81;-30.24;-6.12
5857;1;8.750;6.350;-3.673;-0.06;-0.03;-0.06;-0.40;0.34;0.89;-29.21;-5.17
5858;1;8.750;6.250;-3.693;-0.04;-0.05;-0.05;-0.41;0.34;0.91;-28.19;-4.19
5859;1;8.750;6.150;-3.713;-0.03;-0.07;-0.05;-0.42;0.34;0.90;-27.13;-3.20
5860;1;8.750;6.050;-3.734;-0.02;-0.09;-0.04;-0.43;0.34;0.87;-26.01;-2.21
5861;1;8.850;7.950;-3.372;-0.38;-0.54;0.91;7.37;-3.41;-44.49;-88.17;37.96
5862;1;8.850;7.850;-3.392;-0.55;-0.21;0.63;4.58;-2.27;-29.68;-78.27;24.35
5863;1;8.850;7.750;-3.412;-0.54;-0.01;0.42;2.78;-1.67;-18.85;-70.10;14.20
5864;1;8.850;7.650;-3.431;-0.47;0.10;0.27;1.60;-1.25;-11.56;-63.17;6.79
5865;1;8.850;7.550;-3.451;-0.38;0.15;0.17;0.85;-0.91;-6.96;-57.32;1.51
5866;1;8.850;7.450;-3.471;-0.30;0.17;0.11;0.43;-0.68;-4.11;-52.26;-2.21
5867;1;8.850;7.350;-3.490;-0.23;0.16;0.06;0.16;-0.35;-2.61;-47.82;-4.69
5868;1;8.850;7.250;-3.510;-0.20;0.15;0.03;-0.01;-0.04;-1.63;-44.29;-6.30
5869;1;8.850;7.150;-3.530;-0.17;0.13;0.01;-0.09;0.15;-0.94;-41.28;-7.33
5870;1;8.850;7.050;-3.550;-0.16;0.11;0.00;-0.15;0.28;-0.33;-38.78;-7.85
5871;1;8.850;6.950;-3.569;-0.15;0.08;-0.02;-0.19;0.34;0.21;-36.71;-8.01
5872;1;8.850;6.850;-3.589;-0.15;0.06;-0.03;-0.23;0.37;0.70;-34.97;-7.86
5873;1;8.850;6.750;-3.609;-0.14;0.04;-0.04;-0.27;0.37;1.12;-33.50;-7.47
5874;1;8.850;6.650;-3.628;-0.13;0.01;-0.04;-0.31;0.37;1.44;-32.25;-6.89
5875;1;8.850;6.550;-3.648;-0.12;-0.01;-0.05;-0.34;0.37;1.66;-31.16;-6.16
5876;1;8.850;6.450;-3.668;-0.10;-0.03;-0.05;-0.37;0.37;1.78;-30.18;-5.31
5877;1;8.850;6.350;-3.687;-0.09;-0.05;-0.05;-0.38;0.37;1.83;-29.25;-4.40
5878;1;8.850;6.250;-3.707;-0.08;-0.08;-0.05;-0.40;0.37;1.85;-28.33;-3.45
5879;1;8.850;6.150;-3.727;-0.07;-0.10;-0.04;-0.42;0.36;1.84;-27.38;-2.47
5880;1;8.850;6.050;-3.746;-0.05;-0.12;-0.04;-0.43;0.35;1.81;-26.37;-1.49
5881;1;8.950;7.950;-3.397;-0.13;-0.30;0.73;5.85;-2.59;-38.75;-82.23;35.35
5882;1;8.950;7.850;-3.416;-0.29;-0.07;0.51;3.61;-1.69;-25.43;-73.43;22.93
5883;1;8.950;7.750;-3.435;-0.32;0.06;0.34;2.22;-1.22;-16.00;-66.25;13.88
5884;1;8.950;7.650;-3.454;-0.30;0.13;0.23;1.31;-0.88;-9.76;-60.18;7.29
5885;1;8.950;7.550;-3.473;-0.26;0.16;0.15;0.77;-0.68;-5.78;-55.00;2.51
5886;1;8.950;7.450;-3.492;-0.22;0.16;0.10;0.40;-0.37;-3.45;-50.29;-0.91
5887;1;8.950;7.350;-3.511;-0.20;0.15;0.06;0.16;-0.05;-1.98;-46.50;-3.32
5888;1;8.950;7.250;-3.530;-0.19;0.13;0.04;0.04;0.14;-0.99;-43.26;-4.98
5889;1;8.950;7.150;-3.550;-0.18;0.11;0.02;-0.04;0.28;-0.18;-40.48;-6.07
5890;1;8.950;7.050;-3.569;-0.18;0.08;0.01;-0.10;0.35;0.52;-38.15;-6.71
5891;1;8.950;6.950;-3.588;-0.18;0.06;-0.01;-0.15;0.38;1.12;-36.21;-6.96
5892;1;8.950;6.850;-3.607;-0.17;0.04;-0.02;-0.19;0.39;1.62;-34.57;-6.92
5893;1;8.950;6.750;-3.626;-0.17;0.01;-0.03;-0.24;0.39;2.04;-33.20;-6.62
5894;1;8.950;6.650;-3.645;-0.16;-0.01;-0.03;-0.28;0.39;2.33;-32.03;-6.12
5895;1;8.950;6.550;-3.664;-0.15;-0.04;-0.04;-0.32;0.39;2.53;-31.02;-5.46
5896;1;8.950;6.450;-3.683;-0.14;-0.06;-0.04;-0.34;0.40;2.63;-30.12;-4.68
5897;1;8.950;6.350;-3.702;-0.12;-0.08;-0.04;-0.36;0.40;2.69;-29.28;-3.81
5898;1;8.950;6.250;-3.721;-0.11;-0.11;-0.04;-0.39;0.39;2.71;-28.46;-2.87
5899;1;8.950;6.150;-3.740;-0.10;-0.13;-0.04;-0.41;0.38;2.71;-27.60;-1.91
5900;1;8.950;6.050;-3.759;-0.09;-0.15;-0.03;-0.43;0.37;2.70;-26.69;-0.93
5901;1;9.050;7.950;-3.422;0.02;-0.13;0.56;4.58;-1.95;-33.48;-76.42;32.49
5902;1;9.050;7.850;-3.440;-0.13;0.03;0.40;2.80;-1.25;-21.70;-68.89;21.37
5903;1;9.050;7.750;-3.459;-0.18;0.11;0.28;1.72;-0.89;-13.64;-62.75;13.37
5904;1;9.050;7.650;-3.477;-0.19;0.15;0.20;1.10;-0.67;-8.32;-57.47;7.47
5905;1;9.050;7.550;-3.495;-0.18;0.15;0.14;0.65;-0.39;-5.04;-52.67;3.21
5906;1;9.050;7.450;-3.514;-0.17;0.15;0.10;0.34;-0.05;-2.91;-48.65;0.02
5907;1;9.050;7.350;-3.532;-0.18;0.13;0.07;0.19;0.14;-1.50;-45.19;-2.29
5908;1;9.050;7.250;-3.551;-0.18;0.11;0.05;0.08;0.27;-0.41;-42.19;-3.96
5909;1;9.050;7.150;-3.569;-0.19;0.08;0.03;0.01;0.35;0.49;-39.66;-5.10
5910;1;9.050;7.050;-3.588;-0.19;0.06;0.02;-0.05;0.38;1.25;-37.49;-5.81
5911;1;9.050;6.950;-3.606;-0.19;0.03;0.00;-0.10;0.40;1.88;-35.66;-6.15
5912;1;9.050;6.850;-3.625;-0.19;0.01;-0.01;-0.15;0.41;2.39;-34.13;-6.17
5913;1;9.050;6.750;-3.643;-0.19;-0.02;-0.02;-0.20;0.41;2.78;-32.86;-5.96
5914;1;9.050;6.650;-3.661;-0.18;-0.04;-0.02;-0.24;0.41;3.07;-31.79;-5.54
5915;1;9.050;6.550;-3.680;-0.18;-0.07;-0.03;-0.28;0.41;3.25;-30.86;-4.95
5916;1;9.050;6.450;-3.698;-0.17;-0.09;-0.03;-0.31;0.42;3.38;-30.04;-4.21
5917;1;9.050;6.350;-3.717;-0.16;-0.11;-0.03;-0.34;0.42;3.47;-29.31;-3.36
5918;1;9.050;6.250;-3.735;-0.15;-0.14;-0.03;-0.37;0.41;3.51;-28.57;-2.45
5919;1;9.050;6.150;-3.754;-0.14;-0.16;-0.03;-0.40;0.39;3.53;-27.81;-1.49
5920;1;9.050;6.050;-3.772;-0.12;-0.18;-0.03;-0.42;0.38;3.54;-27.00;-0.52
5921;1;9.150;7.950;-3.446;0.12;-0.01;0.43;3.55;-1.41;-28.64;-70.64;29.51
5922;1;9.150;7.850;-3.464;-0.02;0.09;0.32;2.17;-0.88;-18.47;-64.67;19.82
5923;1;9.150;7.750;-3.482;-0.09;0.13;0.24;1.42;-0.67;-11.64;-59.43;12.73
5924;1;9.150;7.650;-3.500;-0.11;0.15;0.17;0.88;-0.39;-7.26;-54.71;7.58
5925;1;9.150;7.550;-3.518;-0.13;0.14;0.13;0.51;-0.08;-4.41;-50.66;3.64
5926;1;9.150;7.450;-3.535;-0.15;0.13;0.10;0.35;0.13;-2.49;-47.08;0.68
5927;1;9.150;7.350;-3.553;-0.17;0.11;0.07;0.23;0.26;-1.06;-43.90;-1.57
5928;1;9.150;7.250;-3.571;-0.18;0.08;0.06;0.14;0.34;0.08;-41.14;-3.23
5929;1;9.150;7.150;-3.589;-0.20;0.06;0.04;0.07;0.38;1.04;-38.80;-4.40
5930;1;9.150;7.050;-3.607;-0.20;0.03;0.03;0.01;0.40;1.82;-36.78;-5.15
5931;1;9.150;6.950;-3.625;-0.21;0.01;0.01;-0.05;0.42;2.46;-35.10;-5.57
5932;1;9.150;6.850;-3.642;-0.21;-0.02;0.00;-0.10;0.42;2.98;-33.73;-5.66
5933;1;9.150;6.750;-3.660;-0.21;-0.04;-0.01;-0.15;0.42;3.36;-32.52;-5.50
5934;1;9.150;6.650;-3.678;-0.21;-0.07;-0.02;-0.20;0.43;3.65;-31.52;-5.13
5935;1;9.150;6.550;-3.696;-0.20;-0.10;-0.02;-0.24;0.44;3.88;-30.69;-4.59
5936;1;9.150;6.450;-3.714;-0.20;-0.12;-0.02;-0.28;0.44;4.05;-29.98;-3.89
5937;1;9.150;6.350;-3.731;-0.19;-0.15;-0.03;-0.32;0.43;4.17;-29.32;-3.08
5938;1;9.150;6.250;-3.749;-0.18;-0.17;-0.03;-0.35;0.42;4.24;-28.67;-2.18
5939;1;9.150;6.150;-3.767;-0.17;-0.19;-0.03;-0.38;0.40;4.29;-28.01;-1.23
5940;1;9.150;6.050;-3.785;-0.16;-0.22;-0.02;-0.41;0.39;4.34;-27.29;-0.26
5941;1;9.250;7.950;-3.471;0.18;0.07;0.34;2.73;-0.99;-24.20;-64.80;26.53
5942;1;9.250;7.850;-3.488;0.04;0.13;0.26;1.77;-0.57;-15.74;-60.63;18.32
5943;1;9.250;7.750;-3.505;-0.02;0.14;0.19;1.14;-0.38;-10.08;-56.12;12.15
5944;1;9.250;7.650;-3.523;-0.07;0.14;0.15;0.70;-0.10;-6.39;-52.26;7.49
5945;1;9.250;7.550;-3.540;-0.10;0.13;0.12;0.51;0.10;-3.89;-48.70;3.91
5946;1;9.250;7.450;-3.557;-0.13;0.11;0.10;0.37;0.24;-2.07;-45.47;1.11
5947;1;9.250;7.350;-3.574;-0.16;0.09;0.08;0.27;0.33;-0.65;-42.58;-1.07
5948;1;9.250;7.250;-3.591;-0.18;0.06;0.06;0.19;0.38;0.52;-40.06;-2.72
5949;1;9.250;7.150;-3.609;-0.20;0.03;0.05;0.13;0.40;1.48;-37.90;-3.91
5950;1;9.250;7.050;-3.626;-0.21;0.01;0.03;0.06;0.41;2.27;-36.05;-4.70
5951;1;9.250;6.950;-3.643;-0.22;-0.02;0.02;0.01;0.42;2.92;-34.49;-5.15
5952;1;9.250;6.850;-3.660;-0.23;-0.05;0.01;-0.06;0.42;3.42;-33.20;-5.30
5953;1;9.250;6.750;-3.677;-0.23;-0.07;0.00;-0.11;0.44;3.82;-32.13;-5.20
5954;1;9.250;6.650;-3.695;-0.23;-0.10;-0.01;-0.15;0.45;4.15;-31.25;-4.89
5955;1;9.250;6.550;-3.712;-0.23;-0.13;-0.01;-0.20;0.45;4.42;-30.52;-4.39
